detector_id,detector_name,severity,bioguide_id,member_name,party,state,district,quarter,description,amount,vendor_name,extra_json
B,Cross-quarter negative vendor pattern,MEDIUM,F000474,Mike Flood,R,NE,,,Negative transactions to CITIBANK-USGOVT PRINT OFC 32 in 4 separate quarters,-1304.0,CITIBANK-USGOVT PRINT OFC 32,"{""quarters_with_negatives"": 4, ""transaction_count"": 4, ""quarters"": ""2025Q1, 2025Q2, 2025Q3, 2025Q4""}"
B,Cross-quarter negative vendor pattern,MEDIUM,F000474,Mike Flood,R,NE,,,Negative transactions to CITIBANK-SINOCISM LLC in 4 separate quarters,-672.0,CITIBANK-SINOCISM LLC,"{""quarters_with_negatives"": 4, ""transaction_count"": 4, ""quarters"": ""2025Q1, 2025Q2, 2025Q3, 2025Q4""}"
B,Cross-quarter negative vendor pattern,MEDIUM,F000474,Mike Flood,R,NE,,,Negative transactions to CITIBANK-NEW SAMS.COM MEM# in 4 separate quarters,-100.0,CITIBANK-NEW SAMS.COM MEM#,"{""quarters_with_negatives"": 4, ""transaction_count"": 4, ""quarters"": ""2025Q1, 2025Q2, 2025Q3, 2025Q4""}"
B,Cross-quarter negative vendor pattern,MEDIUM,F000469,Russ Fulcher,R,ID,,,Negative transactions to CITIBANK -AMAZON MKTPLACE PMTS in 4 separate quarters,-410.31,CITIBANK -AMAZON MKTPLACE PMTS,"{""quarters_with_negatives"": 4, ""transaction_count"": 8, ""quarters"": ""2024Q4, 2025Q1, 2025Q2, 2025Q3""}"
B,Cross-quarter negative vendor pattern,MEDIUM,C001072,André Carson,D,IN,,,Negative transactions to CITIBANK -AMAZON MKTPLACE PMTS in 3 separate quarters,-469.66,CITIBANK -AMAZON MKTPLACE PMTS,"{""quarters_with_negatives"": 3, ""transaction_count"": 9, ""quarters"": ""2024Q4, 2025Q2, 2025Q3""}"
B,Cross-quarter negative vendor pattern,MEDIUM,C001136,"Herbert C. Conaway, Jr.",D,NJ,,,Negative transactions to CITIBANK -AMAZON MKTPLACE PMTS in 3 separate quarters,-197.92,CITIBANK -AMAZON MKTPLACE PMTS,"{""quarters_with_negatives"": 3, ""transaction_count"": 5, ""quarters"": ""2025Q1, 2025Q2, 2025Q3""}"
B,Cross-quarter negative vendor pattern,MEDIUM,B001300,Nanette Diaz Barragán,D,CA,,,Negative transactions to CITIBANK -AMAZON MKTPLACE PMTS in 3 separate quarters,-426.94,CITIBANK -AMAZON MKTPLACE PMTS,"{""quarters_with_negatives"": 3, ""transaction_count"": 6, ""quarters"": ""2024Q4, 2025Q1, 2025Q2""}"
B,Cross-quarter negative vendor pattern,MEDIUM,C001061,Emanuel Cleaver,D,MO,,,Negative transactions to CITIBANK -AMAZON MKTPLACE PMTS in 3 separate quarters,-112.45,CITIBANK -AMAZON MKTPLACE PMTS,"{""quarters_with_negatives"": 3, ""transaction_count"": 3, ""quarters"": ""2025Q1, 2025Q2, 2025Q4""}"
B,Cross-quarter negative vendor pattern,MEDIUM,B001292,"Donald S. Beyer, Jr.",D,VA,,,Negative transactions to CITIBANK -AMAZON MKTPLACE PMTS in 3 separate quarters,-232.13,CITIBANK -AMAZON MKTPLACE PMTS,"{""quarters_with_negatives"": 3, ""transaction_count"": 4, ""quarters"": ""2025Q1, 2025Q2, 2025Q3""}"
B,Cross-quarter negative vendor pattern,MEDIUM,A000372,Rick W. Allen,R,GA,,,Negative transactions to CITI PCARD-PERSONAL PAYMENT in 3 separate quarters,-25.41,CITI PCARD-PERSONAL PAYMENT,"{""quarters_with_negatives"": 3, ""transaction_count"": 3, ""quarters"": ""2025Q2, 2025Q3, 2025Q4""}"
B,Cross-quarter negative vendor pattern,MEDIUM,E000246,Chuck Edwards,R,NC,,,Negative transactions to CITIBANK -AMAZON MKTPLACE PMTS in 3 separate quarters,-71.31,CITIBANK -AMAZON MKTPLACE PMTS,"{""quarters_with_negatives"": 3, ""transaction_count"": 4, ""quarters"": ""2024Q4, 2025Q2, 2025Q3""}"
B,Cross-quarter negative vendor pattern,MEDIUM,F000476,Maxwell Frost,D,FL,,,Negative transactions to CITIBANK -AMAZON MKTPLACE PMTS in 3 separate quarters,-451.86,CITIBANK -AMAZON MKTPLACE PMTS,"{""quarters_with_negatives"": 3, ""transaction_count"": 4, ""quarters"": ""2024Q4, 2025Q3, 2025Q4""}"
B,Cross-quarter negative vendor pattern,MEDIUM,J000310,Julie Johnson,D,TX,,,Negative transactions to CITIBANK -AMAZON MKTPLACE PMTS in 3 separate quarters,-72.18,CITIBANK -AMAZON MKTPLACE PMTS,"{""quarters_with_negatives"": 3, ""transaction_count"": 3, ""quarters"": ""2025Q2, 2025Q3, 2025Q4""}"
B,Cross-quarter negative vendor pattern,MEDIUM,G000594,Tony Gonzales,R,TX,,,Negative transactions to CITIBANK -AMAZON MKTPLACE PMTS in 3 separate quarters,-208.55,CITIBANK -AMAZON MKTPLACE PMTS,"{""quarters_with_negatives"": 3, ""transaction_count"": 3, ""quarters"": ""2025Q2, 2025Q3, 2025Q4""}"
B,Cross-quarter negative vendor pattern,MEDIUM,M001239,John J. McGuire III,R,VA,,,Negative transactions to CITIBANK -AMAZON MKTPLACE PMTS in 3 separate quarters,-546.8299999999999,CITIBANK -AMAZON MKTPLACE PMTS,"{""quarters_with_negatives"": 3, ""transaction_count"": 5, ""quarters"": ""2025Q2, 2025Q3, 2025Q4""}"
B,Cross-quarter negative vendor pattern,MEDIUM,S001176,Steve Scalise,R,LA,,,Negative transactions to CITI PCARD-AMAZON MKTPLACE PMTS in 3 separate quarters,-395.47,CITI PCARD-AMAZON MKTPLACE PMTS,"{""quarters_with_negatives"": 3, ""transaction_count"": 3, ""quarters"": ""2025Q1, 2025Q2, 2025Q3""}"
B,Cross-quarter negative vendor pattern,MEDIUM,T000468,Dina Titus,D,NV,,,Negative transactions to CITY OF LAS VEGAS in 3 separate quarters,-22537.22,CITY OF LAS VEGAS,"{""quarters_with_negatives"": 3, ""transaction_count"": 4, ""quarters"": ""2024Q4, 2025Q1, 2025Q2""}"
B,Cross-quarter negative vendor pattern,MEDIUM,T000474,Norma J. Torres,D,CA,,,Negative transactions to CITIBANK -AMAZON MKTPLACE PMTS in 3 separate quarters,-129.48000000000002,CITIBANK -AMAZON MKTPLACE PMTS,"{""quarters_with_negatives"": 3, ""transaction_count"": 3, ""quarters"": ""2025Q1, 2025Q2, 2025Q4""}"
B,Cross-quarter negative vendor pattern,MEDIUM,T000487,Jill N. Tokuda,D,HI,,,Negative transactions to BENJAMIN OFFICE SUPPLY & SERVICES INC in 3 separate quarters,-7694.0,BENJAMIN OFFICE SUPPLY & SERVICES INC,"{""quarters_with_negatives"": 3, ""transaction_count"": 3, ""quarters"": ""2025Q1, 2025Q2, 2025Q3""}"
B,Cross-quarter negative vendor pattern,MEDIUM,W000829,Tony Wied,R,WI,,,Negative transactions to CITIBANK -AMAZON MKTPLACE PMTS in 3 separate quarters,-74.72999999999999,CITIBANK -AMAZON MKTPLACE PMTS,"{""quarters_with_negatives"": 3, ""transaction_count"": 3, ""quarters"": ""2025Q1, 2025Q2, 2025Q3""}"
C,Category spend outlier,HIGH,L000582,Ted Lieu,D,CA,,2025Q3,"TRANSPORTATION OF THINGS is 4.2% of non-personnel spend (z=222.1, peer median 0.0%)",4000.08,,"{""category"": ""TRANSPORTATION OF THINGS"", ""category_share"": ""4.21%"", ""peer_median_share"": ""0.01%"", ""z_score"": 222.07}"
C,Category spend outlier,HIGH,C001127,Sheila Cherfilus-McCormick,D,FL,,2025Q1,"FRANKED MAIL is 47.3% of non-personnel spend (z=167.5, peer median 0.0%)",74865.95,,"{""category"": ""FRANKED MAIL"", ""category_share"": ""47.29%"", ""peer_median_share"": ""0.00%"", ""z_score"": 167.51}"
C,Category spend outlier,HIGH,G000576,Glenn Grothman,R,WI,,2025Q1,"FRANKED MAIL is 37.0% of non-personnel spend (z=130.9, peer median 0.0%)",29215.86,,"{""category"": ""FRANKED MAIL"", ""category_share"": ""36.95%"", ""peer_median_share"": ""0.00%"", ""z_score"": 130.89}"
C,Category spend outlier,HIGH,D000096,Danny K. Davis,D,IL,,2024Q4,"EQUIPMENT is 210.1% of non-personnel spend (z=128.9, peer median 1.6%)",5308.0,,"{""category"": ""EQUIPMENT"", ""category_share"": ""210.13%"", ""peer_median_share"": ""1.58%"", ""z_score"": 128.92}"
C,Category spend outlier,HIGH,O000019,Jay Obernolte,R,CA,,2025Q1,"FRANKED MAIL is 36.2% of non-personnel spend (z=128.1, peer median 0.0%)",28744.11,,"{""category"": ""FRANKED MAIL"", ""category_share"": ""36.16%"", ""peer_median_share"": ""0.00%"", ""z_score"": 128.08}"
C,Category spend outlier,HIGH,K000398,"Thomas H. Kean, Jr.",R,NJ,,2025Q4,"FRANKED MAIL is 54.9% of non-personnel spend (z=125.2, peer median 0.3%)",80034.19,,"{""category"": ""FRANKED MAIL"", ""category_share"": ""54.91%"", ""peer_median_share"": ""0.29%"", ""z_score"": 125.24}"
C,Category spend outlier,HIGH,T000463,Michael R. Turner,R,OH,,2025Q1,"FRANKED MAIL is 35.0% of non-personnel spend (z=123.9, peer median 0.0%)",46136.97,,"{""category"": ""FRANKED MAIL"", ""category_share"": ""34.99%"", ""peer_median_share"": ""0.00%"", ""z_score"": 123.92}"
C,Category spend outlier,HIGH,D000631,Madeleine Dean,D,PA,,2025Q1,"FRANKED MAIL is 33.9% of non-personnel spend (z=120.2, peer median 0.0%)",22097.61,,"{""category"": ""FRANKED MAIL"", ""category_share"": ""33.94%"", ""peer_median_share"": ""0.00%"", ""z_score"": 120.2}"
C,Category spend outlier,HIGH,O000019,Jay Obernolte,R,CA,,2025Q3,"FRANKED MAIL is 61.3% of non-personnel spend (z=114.1, peer median 0.4%)",65897.75,,"{""category"": ""FRANKED MAIL"", ""category_share"": ""61.35%"", ""peer_median_share"": ""0.35%"", ""z_score"": 114.06}"
C,Category spend outlier,HIGH,A000380,Gabe Amo,D,RI,,2025Q1,"FRANKED MAIL is 31.5% of non-personnel spend (z=111.6, peer median 0.0%)",28716.04,,"{""category"": ""FRANKED MAIL"", ""category_share"": ""31.50%"", ""peer_median_share"": ""0.00%"", ""z_score"": 111.57}"
C,Category spend outlier,HIGH,W000795,Joe Wilson,R,SC,,2025Q1,"FRANKED MAIL is 29.9% of non-personnel spend (z=105.9, peer median 0.0%)",22922.27,,"{""category"": ""FRANKED MAIL"", ""category_share"": ""29.90%"", ""peer_median_share"": ""0.00%"", ""z_score"": 105.91}"
C,Category spend outlier,HIGH,G000589,Lance Gooden,R,TX,,2025Q1,"FRANKED MAIL is 28.0% of non-personnel spend (z=99.2, peer median 0.0%)",47218.19,,"{""category"": ""FRANKED MAIL"", ""category_share"": ""28.02%"", ""peer_median_share"": ""0.00%"", ""z_score"": 99.25}"
C,Category spend outlier,HIGH,D000032,Byron Donalds,R,FL,,2025Q3,"FRANKED MAIL is 52.0% of non-personnel spend (z=96.5, peer median 0.4%)",124192.68,,"{""category"": ""FRANKED MAIL"", ""category_share"": ""51.95%"", ""peer_median_share"": ""0.35%"", ""z_score"": 96.49}"
C,Category spend outlier,HIGH,L000582,Ted Lieu,D,CA,,2025Q4,"FRANKED MAIL is 39.9% of non-personnel spend (z=90.8, peer median 0.3%)",34605.47,,"{""category"": ""FRANKED MAIL"", ""category_share"": ""39.89%"", ""peer_median_share"": ""0.29%"", ""z_score"": 90.78}"
C,Category spend outlier,HIGH,L000596,Anna Paulina Luna,R,FL,,2025Q4,"FRANKED MAIL is 39.9% of non-personnel spend (z=90.7, peer median 0.3%)",103401.54,,"{""category"": ""FRANKED MAIL"", ""category_share"": ""39.87%"", ""peer_median_share"": ""0.29%"", ""z_score"": 90.74}"
C,Category spend outlier,HIGH,G000601,Craig A. Goldman,R,TX,,2025Q4,"FRANKED MAIL is 38.8% of non-personnel spend (z=88.2, peer median 0.3%)",64699.95,,"{""category"": ""FRANKED MAIL"", ""category_share"": ""38.77%"", ""peer_median_share"": ""0.29%"", ""z_score"": 88.24}"
C,Category spend outlier,HIGH,L000599,Michael Lawler,R,NY,,2025Q4,"FRANKED MAIL is 38.1% of non-personnel spend (z=86.7, peer median 0.3%)",36976.01,,"{""category"": ""FRANKED MAIL"", ""category_share"": ""38.10%"", ""peer_median_share"": ""0.29%"", ""z_score"": 86.69}"
C,Category spend outlier,HIGH,J000307,John James,R,MI,,2025Q4,"FRANKED MAIL is 37.8% of non-personnel spend (z=86.0, peer median 0.3%)",47265.03,,"{""category"": ""FRANKED MAIL"", ""category_share"": ""37.82%"", ""peer_median_share"": ""0.29%"", ""z_score"": 86.05}"
C,Category spend outlier,HIGH,C001078,Gerald E. Connolly,D,VA,,2025Q1,"FRANKED MAIL is 23.5% of non-personnel spend (z=83.1, peer median 0.0%)",27087.93,,"{""category"": ""FRANKED MAIL"", ""category_share"": ""23.46%"", ""peer_median_share"": ""0.00%"", ""z_score"": 83.08}"
C,Category spend outlier,HIGH,B001257,Gus M. Bilirakis,R,FL,,2025Q1,"FRANKED MAIL is 23.2% of non-personnel spend (z=82.1, peer median 0.0%)",27778.76,,"{""category"": ""FRANKED MAIL"", ""category_share"": ""23.18%"", ""peer_median_share"": ""0.00%"", ""z_score"": 82.1}"
C,Category spend outlier,HIGH,S001213,Bryan Steil,R,WI,,2025Q4,"FRANKED MAIL is 35.4% of non-personnel spend (z=80.5, peer median 0.3%)",64164.53,,"{""category"": ""FRANKED MAIL"", ""category_share"": ""35.41%"", ""peer_median_share"": ""0.29%"", ""z_score"": 80.51}"
C,Category spend outlier,HIGH,F000474,Mike Flood,R,NE,,2025Q3,"FRANKED MAIL is 43.2% of non-personnel spend (z=80.1, peer median 0.4%)",64818.65,,"{""category"": ""FRANKED MAIL"", ""category_share"": ""43.16%"", ""peer_median_share"": ""0.35%"", ""z_score"": 80.05}"
C,Category spend outlier,HIGH,D000600,Mario Diaz-Balart,R,FL,,2025Q1,"FRANKED MAIL is 20.7% of non-personnel spend (z=73.3, peer median 0.0%)",24413.93,,"{""category"": ""FRANKED MAIL"", ""category_share"": ""20.68%"", ""peer_median_share"": ""0.00%"", ""z_score"": 73.26}"
C,Category spend outlier,HIGH,L000599,Michael Lawler,R,NY,,2025Q1,"FRANKED MAIL is 20.3% of non-personnel spend (z=71.8, peer median 0.0%)",18710.16,,"{""category"": ""FRANKED MAIL"", ""category_share"": ""20.26%"", ""peer_median_share"": ""0.00%"", ""z_score"": 71.76}"
C,Category spend outlier,HIGH,S001228,Derek Schmidt,R,KS,,2025Q3,"FRANKED MAIL is 38.7% of non-personnel spend (z=71.8, peer median 0.4%)",35129.95,,"{""category"": ""FRANKED MAIL"", ""category_share"": ""38.73%"", ""peer_median_share"": ""0.35%"", ""z_score"": 71.76}"
C,Category spend outlier,HIGH,G000559,John Garamendi,D,CA,,2025Q3,"FRANKED MAIL is 37.6% of non-personnel spend (z=69.7, peer median 0.4%)",56928.16,,"{""category"": ""FRANKED MAIL"", ""category_share"": ""37.61%"", ""peer_median_share"": ""0.35%"", ""z_score"": 69.68}"
C,Category spend outlier,HIGH,J000304,Ronny Jackson,R,TX,,2025Q4,"FRANKED MAIL is 30.6% of non-personnel spend (z=69.6, peer median 0.3%)",33203.81,,"{""category"": ""FRANKED MAIL"", ""category_share"": ""30.65%"", ""peer_median_share"": ""0.29%"", ""z_score"": 69.6}"
C,Category spend outlier,HIGH,D000629,Sharice Davids,D,KS,,2025Q4,"FRANKED MAIL is 30.6% of non-personnel spend (z=69.5, peer median 0.3%)",24183.78,,"{""category"": ""FRANKED MAIL"", ""category_share"": ""30.59%"", ""peer_median_share"": ""0.29%"", ""z_score"": 69.47}"
C,Category spend outlier,HIGH,B001281,Joyce Beatty,D,OH,,2025Q2,"TRANSPORTATION OF THINGS is 1.1% of non-personnel spend (z=69.3, peer median 0.0%)",1232.0,,"{""category"": ""TRANSPORTATION OF THINGS"", ""category_share"": ""1.10%"", ""peer_median_share"": ""0.01%"", ""z_score"": 69.28}"
C,Category spend outlier,HIGH,G000605,Adam Gray,D,CA,,2025Q4,"FRANKED MAIL is 30.3% of non-personnel spend (z=68.8, peer median 0.3%)",26930.95,,"{""category"": ""FRANKED MAIL"", ""category_share"": ""30.29%"", ""peer_median_share"": ""0.29%"", ""z_score"": 68.78}"
C,Category spend outlier,HIGH,S001185,Terri A. Sewell,D,AL,,2025Q1,"FRANKED MAIL is 19.3% of non-personnel spend (z=68.2, peer median 0.0%)",18763.18,,"{""category"": ""FRANKED MAIL"", ""category_share"": ""19.25%"", ""peer_median_share"": ""0.00%"", ""z_score"": 68.19}"
C,Category spend outlier,HIGH,G000602,Laura Gillen,D,NY,,2025Q4,"FRANKED MAIL is 29.9% of non-personnel spend (z=67.9, peer median 0.3%)",26348.59,,"{""category"": ""FRANKED MAIL"", ""category_share"": ""29.91%"", ""peer_median_share"": ""0.29%"", ""z_score"": 67.91}"
C,Category spend outlier,HIGH,C001055,Ed Case,D,HI,,2025Q3,"FRANKED MAIL is 36.2% of non-personnel spend (z=67.0, peer median 0.4%)",70601.97,,"{""category"": ""FRANKED MAIL"", ""category_share"": ""36.16%"", ""peer_median_share"": ""0.35%"", ""z_score"": 66.95}"
C,Category spend outlier,HIGH,R000610,Guy Reschenthaler,R,PA,,2025Q3,"FRANKED MAIL is 35.8% of non-personnel spend (z=66.2, peer median 0.4%)",42458.52,,"{""category"": ""FRANKED MAIL"", ""category_share"": ""35.77%"", ""peer_median_share"": ""0.35%"", ""z_score"": 66.23}"
C,Category spend outlier,HIGH,B001295,Mike Bost,R,IL,,2025Q1,"FRANKED MAIL is 18.6% of non-personnel spend (z=65.9, peer median 0.0%)",20574.18,,"{""category"": ""FRANKED MAIL"", ""category_share"": ""18.59%"", ""peer_median_share"": ""0.00%"", ""z_score"": 65.85}"
C,Category spend outlier,HIGH,S001228,Derek Schmidt,R,KS,,2025Q4,"FRANKED MAIL is 28.9% of non-personnel spend (z=65.6, peer median 0.3%)",35221.04,,"{""category"": ""FRANKED MAIL"", ""category_share"": ""28.91%"", ""peer_median_share"": ""0.29%"", ""z_score"": 65.61}"
C,Category spend outlier,HIGH,L000596,Anna Paulina Luna,R,FL,,2025Q3,"FRANKED MAIL is 35.4% of non-personnel spend (z=65.5, peer median 0.4%)",65908.83,,"{""category"": ""FRANKED MAIL"", ""category_share"": ""35.40%"", ""peer_median_share"": ""0.35%"", ""z_score"": 65.54}"
C,Category spend outlier,HIGH,S001183,David Schweikert,R,AZ,,2025Q4,"FRANKED MAIL is 28.7% of non-personnel spend (z=65.2, peer median 0.3%)",26577.34,,"{""category"": ""FRANKED MAIL"", ""category_share"": ""28.74%"", ""peer_median_share"": ""0.29%"", ""z_score"": 65.24}"
C,Category spend outlier,HIGH,S001214,W. Gregory Steube,R,FL,,2025Q1,"FRANKED MAIL is 18.1% of non-personnel spend (z=64.1, peer median 0.0%)",32334.81,,"{""category"": ""FRANKED MAIL"", ""category_share"": ""18.11%"", ""peer_median_share"": ""0.00%"", ""z_score"": 64.14}"
C,Category spend outlier,HIGH,O000177,"Robert F. Onder, Jr.",R,MO,,2025Q4,"FRANKED MAIL is 28.0% of non-personnel spend (z=63.6, peer median 0.3%)",46511.6,,"{""category"": ""FRANKED MAIL"", ""category_share"": ""28.02%"", ""peer_median_share"": ""0.29%"", ""z_score"": 63.58}"
C,Category spend outlier,HIGH,F000470,Michelle Fischbach,R,MN,,2025Q1,"FRANKED MAIL is 17.8% of non-personnel spend (z=62.9, peer median 0.0%)",16819.92,,"{""category"": ""FRANKED MAIL"", ""category_share"": ""17.77%"", ""peer_median_share"": ""0.00%"", ""z_score"": 62.93}"
C,Category spend outlier,HIGH,G000597,Andrew R. Garbarino,R,NY,,2025Q4,"FRANKED MAIL is 27.5% of non-personnel spend (z=62.5, peer median 0.3%)",38715.5,,"{""category"": ""FRANKED MAIL"", ""category_share"": ""27.53%"", ""peer_median_share"": ""0.29%"", ""z_score"": 62.46}"
C,Category spend outlier,HIGH,L000596,Anna Paulina Luna,R,FL,,2025Q1,"FRANKED MAIL is 17.3% of non-personnel spend (z=61.4, peer median 0.0%)",15857.68,,"{""category"": ""FRANKED MAIL"", ""category_share"": ""17.35%"", ""peer_median_share"": ""0.00%"", ""z_score"": 61.44}"
C,Category spend outlier,HIGH,S001157,David Scott,D,GA,,2025Q3,"FRANKED MAIL is 32.6% of non-personnel spend (z=60.3, peer median 0.4%)",67600.42,,"{""category"": ""FRANKED MAIL"", ""category_share"": ""32.61%"", ""peer_median_share"": ""0.35%"", ""z_score"": 60.32}"
C,Category spend outlier,HIGH,G000601,Craig A. Goldman,R,TX,,2025Q3,"FRANKED MAIL is 32.6% of non-personnel spend (z=60.3, peer median 0.4%)",48091.43,,"{""category"": ""FRANKED MAIL"", ""category_share"": ""32.59%"", ""peer_median_share"": ""0.35%"", ""z_score"": 60.29}"
C,Category spend outlier,HIGH,O000176,"Johnny Olszewski, Jr.",D,MD,,2025Q4,"FRANKED MAIL is 26.2% of non-personnel spend (z=59.4, peer median 0.3%)",23546.25,,"{""category"": ""FRANKED MAIL"", ""category_share"": ""26.21%"", ""peer_median_share"": ""0.29%"", ""z_score"": 59.43}"
C,Category spend outlier,HIGH,S001225,Eric Sorensen,D,IL,,2025Q3,"FRANKED MAIL is 32.1% of non-personnel spend (z=59.4, peer median 0.4%)",51512.15,,"{""category"": ""FRANKED MAIL"", ""category_share"": ""32.10%"", ""peer_median_share"": ""0.35%"", ""z_score"": 59.36}"
C,Category spend outlier,HIGH,D000594,Monica De La Cruz,R,TX,,2025Q1,"FRANKED MAIL is 16.4% of non-personnel spend (z=58.2, peer median 0.0%)",18785.37,,"{""category"": ""FRANKED MAIL"", ""category_share"": ""16.44%"", ""peer_median_share"": ""0.00%"", ""z_score"": 58.21}"
C,Category spend outlier,HIGH,W000814,"Randy K. Weber, Sr.",R,TX,,2025Q4,"FRANKED MAIL is 25.4% of non-personnel spend (z=57.5, peer median 0.3%)",24314.66,,"{""category"": ""FRANKED MAIL"", ""category_share"": ""25.36%"", ""peer_median_share"": ""0.29%"", ""z_score"": 57.48}"
C,Category spend outlier,HIGH,M001230,Ryan Mackenzie,R,PA,,2025Q4,"FRANKED MAIL is 25.3% of non-personnel spend (z=57.3, peer median 0.3%)",27048.53,,"{""category"": ""FRANKED MAIL"", ""category_share"": ""25.26%"", ""peer_median_share"": ""0.29%"", ""z_score"": 57.26}"
C,Category spend outlier,HIGH,Z000018,Ryan K. Zinke,R,MT,,2025Q3,"FRANKED MAIL is 30.8% of non-personnel spend (z=56.9, peer median 0.4%)",43006.06,,"{""category"": ""FRANKED MAIL"", ""category_share"": ""30.76%"", ""peer_median_share"": ""0.35%"", ""z_score"": 56.87}"
C,Category spend outlier,HIGH,G000589,Lance Gooden,R,TX,,2025Q3,"FRANKED MAIL is 30.7% of non-personnel spend (z=56.8, peer median 0.4%)",44549.87,,"{""category"": ""FRANKED MAIL"", ""category_share"": ""30.71%"", ""peer_median_share"": ""0.35%"", ""z_score"": 56.76}"
C,Category spend outlier,HIGH,B001321,Tom Barrett,R,MI,,2025Q4,"FRANKED MAIL is 24.5% of non-personnel spend (z=55.5, peer median 0.3%)",33114.19,,"{""category"": ""FRANKED MAIL"", ""category_share"": ""24.49%"", ""peer_median_share"": ""0.29%"", ""z_score"": 55.48}"
C,Category spend outlier,HIGH,C000059,Ken Calvert,R,CA,,2025Q4,"FRANKED MAIL is 24.4% of non-personnel spend (z=55.3, peer median 0.3%)",37691.22,,"{""category"": ""FRANKED MAIL"", ""category_share"": ""24.40%"", ""peer_median_share"": ""0.29%"", ""z_score"": 55.27}"
C,Category spend outlier,HIGH,C001051,John R. Carter,R,TX,,2025Q4,"FRANKED MAIL is 24.3% of non-personnel spend (z=55.1, peer median 0.3%)",33948.22,,"{""category"": ""FRANKED MAIL"", ""category_share"": ""24.34%"", ""peer_median_share"": ""0.29%"", ""z_score"": 55.13}"
C,Category spend outlier,HIGH,J000299,Mike Johnson,R,LA,,2025Q1,"FRANKED MAIL is 15.5% of non-personnel spend (z=55.0, peer median 0.0%)",18248.39,,"{""category"": ""FRANKED MAIL"", ""category_share"": ""15.52%"", ""peer_median_share"": ""0.00%"", ""z_score"": 54.97}"
C,Category spend outlier,HIGH,L000603,Morgan Luttrell,R,TX,,2025Q4,"FRANKED MAIL is 24.0% of non-personnel spend (z=54.2, peer median 0.3%)",21956.93,,"{""category"": ""FRANKED MAIL"", ""category_share"": ""23.95%"", ""peer_median_share"": ""0.29%"", ""z_score"": 54.24}"
C,Category spend outlier,HIGH,B001260,Vern Buchanan,R,FL,,2025Q2,"FRANKED MAIL is 54.2% of non-personnel spend (z=53.3, peer median 0.8%)",90072.66,,"{""category"": ""FRANKED MAIL"", ""category_share"": ""54.16%"", ""peer_median_share"": ""0.78%"", ""z_score"": 53.34}"
C,Category spend outlier,HIGH,G000603,Brandon Gill,R,TX,,2025Q4,"FRANKED MAIL is 23.5% of non-personnel spend (z=53.3, peer median 0.3%)",38191.94,,"{""category"": ""FRANKED MAIL"", ""category_share"": ""23.52%"", ""peer_median_share"": ""0.29%"", ""z_score"": 53.26}"
